# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.028000000000000000e+03,3.426666666666666572e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.228125839233398438e+02,-3.698302044818194645e+01,7.767636966705322266e+01,8.153193808104674645e+00,6.952392798496406096e-03,-3.039467382915145462e-03,1.640827577417616201e+00,1.611722971958235107e+00
1.029000000000000000e+03,3.429999999999999716e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.221936950683593750e+02,-3.636413159320147770e+01,7.754041385650634766e+01,8.289149618651549645e+00,2.491535597278151173e-02,-3.039467382915145462e-03,1.634429030633812285e+00,1.641765423174780247e+00
1.030000000000000000e+02,3.433333333333333126e+00,1.000000000000000000e+00,8.642366562500265559e+01,1.208038330078125000e+02,-3.438016738280984441e+01,7.339862060546875000e+01,1.302504501953390559e+01,1.619048814527160318e-02,6.445357980249509684e-03,1.612685618552458733e+00,1.621843706299229471e+00
1.030000000000000000e+03,3.433333333333333570e+01,1.000000000000000000e+00,8.638611924799636199e+01,1.230064659118652344e+02,-3.662034666386887238e+01,7.752843093872070312e+01,8.857688309275658867e+00,1.311112302967987024e-02,-2.512532640517109016e-03,1.640909359149244739e+00,1.630698068921318189e+00
1.031000000000000000e+03,3.436666666666666714e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.228962097167968750e+02,-3.706664624163897770e+01,7.785314941406250000e+01,7.976414061095397301e+00,1.311112302967987024e-02,1.221410714730727487e-04,1.646552202875490645e+00,1.623416898640076989e+00
1.032000000000000000e+03,3.439999999999999858e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.227067031860351562e+02,-3.683429488854687861e+01,7.669095993041992188e+01,9.181448367068355765e+00,1.516403310674102438e-02,4.337619010657363904e-03,1.642279289276734167e+00,1.628761560957272092e+00
1.033000000000000000e+03,3.443333333333333002e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.231819839477539062e+02,-3.730957565026562861e+01,7.665656375885009766e+01,9.215844538638179984e+00,1.054498543335342757e-02,1.176010556269145449e-03,1.659554059105818880e+00,1.639206626992507188e+00
1.034000000000000000e+03,3.446666666666666856e+01,1.000000000000000000e+00,8.642366562500265559e+01,1.236791229248046875e+02,-3.725545729980203191e+01,7.649730396270751953e+01,9.926361662295136057e+00,7.936625673129417326e-04,-1.458663155721036343e-03,1.662096706776073907e+00,1.625232180911157176e+00
1.035000000000000000e+03,3.450000000000000000e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.227938880920410156e+02,-3.692147979455273799e+01,7.666128063201904297e+01,9.211127665469234671e+00,-3.825385106074656594e-03,9.606966434637728355e-03,1.672113201064743926e+00,1.637253481401187871e+00
1.036000000000000000e+03,3.453333333333333144e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.228690414428710938e+02,-3.703947796771319645e+01,7.712030696868896484e+01,8.709256506468932457e+00,-1.772475029013501806e-03,-5.674141094905327254e-03,1.662581244722558305e+00,1.628406928767129447e+00
1.037000000000000000e+03,3.456666666666666998e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.240837707519531250e+02,-3.821136245446484736e+01,7.640535354614257812e+01,9.467054751345699515e+00,2.846572644374096520e-03,1.221410714730727487e-04,1.658326934287480903e+00,1.629412405909085759e+00
1.038000000000000000e+03,3.460000000000000142e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.227540702819824219e+02,-3.692450680682452457e+01,7.682324028015136719e+01,9.006323195006530113e+00,-3.825385106074656594e-03,-5.147206352507291242e-03,1.669415598272400825e+00,1.610046271453109412e+00
1.039000000000000000e+03,3.463333333333333286e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.231125984191894531e+02,-3.724019012170117549e+01,7.659581851959228516e+01,9.276589777895992484e+00,5.412710240700539625e-03,1.702945298667181894e-03,1.651324404368814003e+00,1.643827666643841612e+00
1.040000000000000000e+02,3.466666666666666785e+00,1.000000000000000000e+00,8.646044083145004322e+01,1.209545459747314453e+02,-3.449410514328140209e+01,7.401065063476562500e+01,1.244979019668441822e+01,7.978847837026983164e-03,-2.512532640517109016e-03,1.618280596508888669e+00,1.624415030748037392e+00
1.040000000000000000e+03,3.466666666666666430e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.231920280456542969e+02,-3.731961974816601924e+01,7.628039360046386719e+01,9.592014697024410452e+00,-2.327924712176356612e-04,-4.047936709249636694e-04,1.653280362247023350e+00,1.634282725824404148e+00
1.041000000000000000e+03,3.470000000000000284e+01,1.000000000000000000e+00,8.646044083145004322e+01,1.230234909057617188e+02,-3.656305007431167553e+01,7.638420486450195312e+01,1.007623596694809009e+01,1.721694318380218025e-02,-1.357816223087587350e-02,1.643997774903486642e+00,1.634949944546048917e+00
1.042000000000000000e+03,3.473333333333333428e+01,1.000000000000000000e+00,8.646044083145004322e+01,1.233083572387695312e+02,-3.684791640731948803e+01,7.685620403289794922e+01,9.604236798552094001e+00,2.902117612690382001e-02,4.864553753055399915e-03,1.624341515794024637e+00,1.652597901455654661e+00
1.043000000000000000e+03,3.476666666666666572e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.233543090820312500e+02,-3.752474560687335270e+01,7.608965301513671875e+01,9.739910460021178551e+00,1.670371566453689172e-02,-4.093336867711218352e-03,1.648183996211172175e+00,1.643512682339890008e+00
1.044000000000000000e+03,3.479999999999999716e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.224487915039062500e+02,-3.657638320641797236e+01,7.652894115447998047e+01,9.343467143008297171e+00,1.208466799114929317e-02,-1.199735800368176460e-02,1.629701066658536535e+00,1.636728070212221775e+00
1.045000000000000000e+03,3.483333333333333570e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.224592361450195312e+02,-3.658682784753125361e+01,7.603070640563964844e+01,9.841701891848629202e+00,1.721694318380218025e-02,6.490758138711091125e-04,1.640407850880186036e+00,1.635418293439658610e+00
1.046000000000000000e+03,3.486666666666666714e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.230854034423828125e+02,-3.725583996722491520e+01,7.618759059906005859e+01,9.641972876097838707e+00,8.492075356292271698e-03,-1.985597898119073005e-03,1.637974966463794146e+00,1.633638634586978888e+00
1.047000000000000000e+03,3.489999999999999858e+01,1.000000000000000000e+00,8.642366562500265559e+01,1.229028549194335938e+02,-3.647918929443093816e+01,7.694813251495361328e+01,9.475533110049042307e+00,2.132276333792448852e-02,1.702945298667181894e-03,1.642742821204732584e+00,1.627098115440853920e+00
1.048000000000000000e+03,3.493333333333333002e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.235320358276367188e+02,-3.770247235247882145e+01,7.571595478057861328e+01,1.011360869457928402e+01,1.362435054894515878e-02,3.283749525861291013e-03,1.652388801756254910e+00,1.646350517998417473e+00
1.049000000000000000e+03,3.496666666666666856e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.238547935485839844e+02,-3.798238525109570674e+01,7.604288864135742188e+01,9.829519656130855765e+00,7.978847837026983164e-03,1.176010556269145449e-03,1.652409130560014372e+00,1.624591517703855903e+00
1.050000000000000000e+02,3.500000000000000000e+00,1.000000000000000000e+00,8.704922089099365223e+01,1.215387268066406250e+02,-3.448950591564697277e+01,7.357463073730468750e+01,1.347459015368896473e+01,2.132276333792448852e-02,3.283749525861291013e-03,1.623825374091612206e+00,1.625191152851551024e+00
1.050000000000000000e+03,3.500000000000000000e+01,1.000000000000000000e+00,8.642366562500265559e+01,1.245603942871093750e+02,-3.813672866210671941e+01,7.543449115753173828e+01,1.098917446747091731e+01,1.157144047188400464e-02,2.756814783463254568e-03,1.667809224631952913e+00,1.644816163792998553e+00
