# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.072000000000000000e+03,3.573333333333333428e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.580006027221679688e+01,1.668949264978236613e+01,9.557481384277343750e+01,-3.085260920774274496e+00,9.518553249110519882e-04,4.773308662677865251e-03,1.623179094285677859e+00,1.719252665226609578e+00
1.073000000000000000e+03,3.576666666666666572e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.550817298889160156e+01,1.698137993310756144e+01,9.537704467773437500e+01,-2.887491755735211996e+00,2.346910175538105547e-03,-6.718022958911017140e-03,1.618534966333236236e+00,1.737851330860621601e+00
1.074000000000000000e+03,3.579999999999999716e+01,1.000000000000000000e+00,9.246281667591685505e+01,7.526664066314697266e+01,1.719617601276988239e+01,9.521594238281250000e+01,-2.753125706895644953e+00,3.044437600851632435e-03,4.640593045820341376e-04,1.610043679905021508e+00,1.746298237369120931e+00
1.075000000000000000e+03,3.583333333333333570e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.557792282104492188e+01,1.691163010095424113e+01,9.527531433105468750e+01,-2.785761409055524496e+00,2.543278995975251544e-04,7.646141568075085632e-03,1.630718483175490841e+00,1.705484289559305866e+00
1.076000000000000000e+03,3.586666666666666714e+01,1.000000000000000000e+00,9.246281667591685505e+01,7.526663970947265625e+01,1.719617696644419880e+01,9.542900085449218750e+01,-2.966184178575332453e+00,8.624657003359847973e-03,4.640593045820341376e-04,1.625826743475993430e+00,1.719497142347597984e+00
1.077000000000000000e+03,3.589999999999999858e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.457783699035644531e+01,1.791171593164271769e+01,9.520642089843750000e+01,-2.716867976438336996e+00,3.741965026165159323e-03,-2.408773600815186568e-03,1.600146402613672691e+00,1.736273412221043255e+00
1.078000000000000000e+03,3.593333333333333002e+01,1.000000000000000000e+00,9.246281667591685505e+01,7.503335762023925781e+01,1.742945905567759723e+01,9.514039611816406250e+01,-2.677579442247207453e+00,3.741965026165159323e-03,6.927933341725780320e-03,1.615113673412259310e+00,1.751926999466822288e+00
1.079000000000000000e+03,3.596666666666666856e+01,1.000000000000000000e+00,9.246281667591685505e+01,7.513341045379638672e+01,1.732940622212046833e+01,9.541188049316406250e+01,-2.949063817247207453e+00,7.927129578046320652e-03,-2.541489217672710118e-04,1.630045615839326167e+00,1.712387886538955240e+00
1.080000000000000000e+02,3.600000000000000089e+00,1.000000000000000000e+00,9.307745539942438029e+01,7.032975006103515625e+01,2.274770533838922404e+01,8.957178124785423279e+01,3.505674151570147501e+00,-5.325891502910689787e-03,-3.845190053513796759e-03,1.616883160440700573e+00,1.708772322844817504e+00
1.080000000000000000e+03,3.600000000000000000e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.450962257385253906e+01,1.797993034814662394e+01,9.541271972656250000e+01,-2.923166804563336996e+00,4.439492451478686645e-03,1.900475757280644436e-03,1.621797254987265458e+00,1.712904970532887372e+00
