# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.600000000000000000e+01,2.666666666666666630e-01,1.000000000000000000e+00,9.567641731124373905e+01,9.304853820800781250e+01,2.627879103235926550e+00,1.067958221435546875e+02,-1.111940483231094845e+01,1.258086247369876072e-02,-1.797848606780885414e-02,1.584015807741580684e+00,1.588482411807026873e+00
1.600000000000000000e+02,2.666666666666666519e+00,1.000000000000000000e+00,9.529344225303053406e+01,9.047814941406250000e+01,4.815292838968034062e+00,1.042966461181640625e+02,-9.003203865133528438e+00,1.378598710236498583e-02,-9.347592258857973305e-03,1.585003436049703396e+00,1.590069316572952252e+00
1.610000000000000000e+02,2.683333333333333126e+00,1.000000000000000000e+00,9.522702036014291593e+01,9.020823669433593750e+01,5.018783665806978433e+00,1.042897338867187500e+02,-9.062713526575834067e+00,1.376088033926777324e-02,-1.164388510711096038e-02,1.590047067687127225e+00,1.591313126153540258e+00
1.620000000000000000e+02,2.700000000000000178e+00,1.000000000000000000e+00,9.519442890773480315e+01,9.047431945800781250e+01,4.720109449726990647e+00,1.045125732421875000e+02,-9.318144334452696853e+00,1.456429675837858997e-02,-9.215621405510101422e-03,1.590372785939126565e+00,1.589705693533681963e+00
1.630000000000000000e+02,2.716666666666666785e+00,1.000000000000000000e+00,9.461832183294494314e+01,9.046087646484375000e+01,4.157445368101193139e+00,1.045064849853515625e+02,-9.888163152406619361e+00,1.484047115244793366e-02,-6.365050973196047755e-03,1.591192054144409784e+00,1.590355980397262448e+00
1.640000000000000000e+02,2.733333333333333393e+00,1.000000000000000000e+00,9.532275070776825032e+01,9.040538024902343750e+01,4.917370458744812822e+00,1.044036865234375000e+02,-9.080935815669249678e+00,1.885755324800201735e-02,-1.376552716646455791e-03,1.594011902148438686e+00,1.585566263518348062e+00
1.650000000000000000e+02,2.750000000000000000e+00,1.000000000000000000e+00,9.448460600954462052e+01,9.038639831542968750e+01,4.098207694114933020e+00,1.046623687744140625e+02,-1.017776276486944198e+01,7.057374592311893916e-03,-1.496955061147735473e-02,1.597095810874242572e+00,1.585008378413534036e+00
1.660000000000000000e+02,2.766666666666666607e+00,1.000000000000000000e+00,9.514788482413631243e+01,9.052635192871093750e+01,4.621532895425374932e+00,1.045245056152343750e+02,-9.376620791098062568e+00,8.011431590005989659e-03,-1.407214880871181933e-02,1.595850177964728722e+00,1.586363138153554786e+00
1.670000000000000000e+02,2.783333333333333215e+00,1.000000000000000000e+00,9.529344225303053406e+01,9.061100769042968750e+01,4.682434562600846562e+00,1.042652893066406250e+02,-8.971847053610090938e+00,1.461451028457301689e-02,-5.071736610386894106e-03,1.591070080251302032e+00,1.582630545121790355e+00
1.680000000000000000e+02,2.799999999999999822e+00,1.000000000000000000e+00,9.529344225303053406e+01,9.061100769042968750e+01,4.682434562600846562e+00,1.042652893066406250e+02,-8.971847053610090938e+00,1.461451028457301689e-02,-5.071736610386894106e-03,1.591070080251302032e+00,1.582630545121790355e+00
