# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.055000000000000000e+03,3.516666666666666430e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.081878795623779297e+02,7.181212043762207031e+01,1.067956542968750000e+02,7.320434570312500000e+01,-2.977244327081830094e-02,3.411450723043315224e-03,1.570156775920686032e+00,1.592692325543303644e+00
1.056000000000000000e+03,3.520000000000000284e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.086665382385253906e+02,7.133346176147460938e+01,1.064985351562500000e+02,7.350146484375000000e+01,-3.091692479330903839e-02,3.859261146814493837e-03,1.575690531441095388e+00,1.591497711435850171e+00
1.057000000000000000e+03,3.523333333333333428e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.102230758666992188e+02,6.977692413330078125e+01,1.046526184082031250e+02,7.534738159179687500e+01,-3.320588783829050983e-02,5.360743155929621924e-03,1.581446482545719512e+00,1.588420478904878363e+00
1.058000000000000000e+03,3.526666666666666572e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.109428653717041016e+02,6.905713462829589844e+01,1.034312286376953125e+02,7.656877136230468750e+01,-3.482945464926574114e-02,9.089807078514346812e-04,1.580994793715140068e+00,1.584285959304515323e+00
1.059000000000000000e+03,3.529999999999999716e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.091432628631591797e+02,7.085673713684082031e+01,1.047519073486328125e+02,7.524809265136718750e+01,-3.812981996993670269e-02,-2.763998256605088022e-04,1.574672485143488121e+00,1.586455033215280253e+00
1.060000000000000000e+02,3.533333333333333215e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.046611976623535156e+02,7.533880233764648438e+01,1.089789581298828125e+02,7.102104187011718750e+01,3.599532049835866415e-02,-3.358389212791561534e-03,1.452159585640194761e+00,1.620367771812518676e+00
1.060000000000000000e+03,3.533333333333333570e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.103065414428710938e+02,6.969345855712890625e+01,1.036652374267578125e+02,7.633476257324218750e+01,-3.259372330300476517e-02,5.676844631532807287e-03,1.569047563529244904e+00,1.578248735684553372e+00
1.061000000000000000e+03,3.536666666666666714e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.094128189086914062e+02,7.058718109130859375e+01,1.053158874511718750e+02,7.468411254882812500e+01,-2.806902891176232123e-02,3.385108933409716660e-03,1.575940374196495242e+00,1.592771246920552608e+00
1.062000000000000000e+03,3.539999999999999858e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.094215412139892578e+02,7.057845878601074219e+01,1.052776031494140625e+02,7.472239685058593750e+01,-2.578006586678084980e-02,4.886590942524845181e-03,1.572226485197492529e+00,1.594515516878168837e+00
1.063000000000000000e+03,3.543333333333333002e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.087853279113769531e+02,7.121467208862304688e+01,1.055825958251953125e+02,7.441740417480468750e+01,-2.354433452051987383e-02,5.070983469960036426e-03,1.564568556058496318e+00,1.595753046856921875e+00
1.064000000000000000e+03,3.546666666666666856e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.085939083099365234e+02,7.140609169006347656e+01,1.056454162597656250e+02,7.435458374023437500e+01,-2.080290203641415800e-02,3.990970094982487955e-03,1.558913733683406688e+00,1.598090307302113100e+00
1.065000000000000000e+03,3.550000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.082034950256347656e+02,7.179650497436523438e+01,1.060290374755859375e+02,7.397096252441406250e+01,-1.601204915156921593e-02,-5.925013012636937311e-04,1.547464532012250871e+00,1.609381007067055780e+00
1.066000000000000000e+03,3.553333333333333144e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.081185340881347656e+02,7.188146591186523438e+01,1.061591491699218750e+02,7.384085083007812500e+01,-1.135427551352551946e-02,-8.822609872332798798e-04,1.538006626701388990e+00,1.610546486907005859e+00
1.067000000000000000e+03,3.556666666666666998e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.080505008697509766e+02,7.194949913024902344e+01,1.064779968261718750e+02,7.352200317382812500e+01,-2.198423333599628954e-03,-5.661595116300949509e-04,1.523062925983257765e+00,1.614230350008304615e+00
1.068000000000000000e+03,3.560000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.078722000122070312e+02,7.212779998779296875e+01,1.064919433593750000e+02,7.350805664062500000e+01,8.357834934688350122e-04,-1.172020673202866028e-03,1.519068033627438252e+00,1.614156472760404970e+00
1.069000000000000000e+03,3.563333333333333286e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.078216896057128906e+02,7.217831039428710938e+01,1.066730499267578125e+02,7.332695007324218750e+01,4.908008445587036181e-03,-1.804223624409235886e-03,1.510493598750961786e+00,1.616795926246624937e+00
1.070000000000000000e+02,3.566666666666666874e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.045204877853393555e+02,7.547951221466064453e+01,1.089321136474609375e+02,7.106788635253906250e+01,2.758471210051976694e-02,-3.290834049277062542e-04,1.471299569376149030e+00,1.622035815421887905e+00
1.070000000000000000e+03,3.566666666666666430e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.077503814697265625e+02,7.224961853027343750e+01,1.068715515136718750e+02,7.312844848632812500e+01,8.234989615618247202e-03,-1.488122148806050957e-03,1.504807375608833597e+00,1.614189323693366873e+00
1.071000000000000000e+03,3.570000000000000284e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.074873752593994141e+02,7.251262474060058594e+01,1.070002288818359375e+02,7.299977111816406250e+01,1.020456246827672331e-02,-2.620819103050796989e-03,1.498796609177511119e+00,1.622471987924667625e+00
1.072000000000000000e+03,3.573333333333333428e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.073175506591796875e+02,7.268244934082031250e+01,1.066529846191406250e+02,7.334701538085937500e+01,1.039087341379847131e-02,-4.886213011540289052e-03,1.496759819900398192e+00,1.623412108862651193e+00
1.073000000000000000e+03,3.576666666666666572e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,nan,nan
1.074000000000000000e+03,3.579999999999999716e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.071791000366210938e+02,7.282089996337890625e+01,1.071915130615234375e+02,7.280848693847656250e+01,2.077105466429584810e-02,2.226070189531371632e-03,1.479948741455182404e+00,1.622847505016353775e+00
1.075000000000000000e+03,3.583333333333333570e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.065888442993164062e+02,7.341115570068359375e+01,1.075654144287109375e+02,7.243458557128906250e+01,2.074443881493559863e-02,1.304107552355415842e-03,1.477369968088317664e+00,1.623201814498620443e+00
1.076000000000000000e+03,3.586666666666666714e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.047426366806030273e+02,7.525736331939697266e+01,1.089708862304687500e+02,7.102911376953125000e+01,2.021212182773060584e-02,-3.411072792058759094e-03,1.470779192007058311e+00,1.626012721700746066e+00
1.077000000000000000e+03,3.589999999999999858e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.067411479949951172e+02,7.325885200500488281e+01,1.068050231933593750e+02,7.319497680664062500e+01,1.592697008073040710e-02,-4.306693639601116320e-03,1.476015357835674058e+00,1.623444421538976501e+00
1.078000000000000000e+03,3.593333333333333002e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.067190361022949219e+02,7.328096389770507812e+01,1.077001800537109375e+02,7.229981994628906250e+01,1.813608557763113013e-02,1.067031445653027037e-03,1.468957589669404262e+00,1.618207449210393056e+00
1.079000000000000000e+03,3.596666666666666856e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.068363285064697266e+02,7.316367149353027344e+01,1.077993774414062500e+02,7.220062255859375000e+01,2.095736560981759436e-02,3.411450723043315224e-03,1.475141658975529957e+00,1.618679410622752446e+00
1.080000000000000000e+02,3.600000000000000089e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.031077947616577148e+02,7.689220523834228516e+01,1.114365692138671875e+02,6.856343078613281250e+01,3.815120429653889172e-02,4.649514835822455942e-03,1.456385416648458220e+00,1.611438228302267017e+00
